SupplierID,SupplierName,Focus,Phone,Email,Address,GSTIN,ContractStart,IsPreferred
912,Suma Traders #912,Local Portfolio,6619714464,sumatraders9126772@mail.com,"112, Auto Nagar, Visakhapatnam",37FAKVH0640OUXQ,2024-12-04 00:00:00,FALSE
913,Teja Wholesale #913,Coke Portfolio,6341560320,tejawholesale9136879@mail.com,"87, Old Town, Visakhapatnam",37JKUPH9315WNL4,2020-04-07 00:00:00,FALSE
914,Anil Traders #914,Coke Portfolio,6333449902,aniltraders9141374@demo.in,"206, Wholesale Market, Visakhapatnam",37AUVNY6709MY4C,2021-05-05 00:00:00,FALSE
915,Sai Enterprises #915,Pepsi Portfolio,7841871022,saienterprises915206@mail.com,"252, Industrial Estate, Visakhapatnam",37TWJHD8473CGI1,2020-07-10 00:00:00,FALSE
916,Sree Distributors #916,Coke Portfolio,9868339293,sreedistributors9169638@demo.in,"64, Industrial Estate, Visakhapatnam",37CLHPU1409JJ21,2019-09-04 00:00:00,FALSE
917,Vinayaka Wholesale #917,Coke Portfolio,6576122085,vinayakawholesale9177574@demo.in,"142, Wholesale Market, Visakhapatnam",37RQDPX2144RB2L,2025-06-09 00:00:00,FALSE
918,Sree Traders #918,Pepsi Portfolio,8673787715,sreetraders9189005@mail.com,"62, Old Town, Visakhapatnam",37ICNSH7508W9NU,2021-11-17 00:00:00,FALSE
919,Lakshmi Enterprises #919,Pepsi Portfolio,8525606117,lakshmienterprises9193058@example.com,"181, Industrial Estate, Visakhapatnam",37LWGCJ3628KI29,2019-06-25 00:00:00,FALSE
920,Lakshmi Distributors #920,Local Portfolio,7153752398,lakshmidistributors9207740@demo.in,"222, Wholesale Market, Visakhapatnam",37VLVOP5622WZIH,2019-07-29 00:00:00,FALSE
921,Naveen Distributors #921,Pepsi Portfolio,9451608689,naveendistributors9212700@example.com,"147, Industrial Estate, Visakhapatnam",37KPLZW4771IW33,2021-05-16 00:00:00,FALSE
922,Sree Wholesale #922,Local Portfolio,8399833777,sreewholesale9229404@demo.in,"252, Industrial Estate, Visakhapatnam",37YNECK0908Y8XS,2024-10-22 00:00:00,FALSE
923,Surya Beverages #923,Pepsi Portfolio,7602835334,suryabeverages9236509@mail.com,"71, Old Town, Visakhapatnam",37ZVLVQ5225QF3R,2021-03-09 00:00:00,FALSE
924,Balaji Enterprises #924,Coke Portfolio,6916980536,balajienterprises9241112@demo.in,"120, Wholesale Market, Visakhapatnam",37JCWGR5567I5YH,2025-10-05 00:00:00,FALSE
925,Prasad Enterprises #925,Pepsi Portfolio,8903249962,prasadenterprises9255893@demo.in,"129, Auto Nagar, Visakhapatnam",37KDFQJ0143Y7FC,2020-03-19 00:00:00,FALSE
926,Krishna Wholesale #926,Pepsi Portfolio,7295644237,krishnawholesale9266943@example.com,"245, Auto Nagar, Visakhapatnam",37SGTJY9537JLAD,2023-03-10 00:00:00,FALSE
927,Harsha Wholesale #927,Pepsi Portfolio,7126867349,harshawholesale9279546@mail.com,"201, Industrial Estate, Visakhapatnam",37HSLWB4378QIM1,2019-12-16 00:00:00,FALSE
928,Harsha Beverages #928,Coke Portfolio,6611146252,harshabeverages9283086@example.com,"295, Auto Nagar, Visakhapatnam",37KHHTS4081ICQL,2023-07-28 00:00:00,FALSE
929,Prasad Foods #929,Local Portfolio,6021542170,prasadfoods929500@demo.in,"24, Wholesale Market, Visakhapatnam",37BONOO3777PPC0,2022-03-12 00:00:00,FALSE
930,Teja Enterprises #930,Pepsi Portfolio,9231301160,tejaenterprises9306769@example.com,"82, Auto Nagar, Visakhapatnam",37UMWGL4407FW0B,2021-12-04 00:00:00,FALSE
931,Krishna Agencies #931,Mixed,6885523864,krishnaagencies9315472@mail.com,"159, Auto Nagar, Visakhapatnam",37VVPGY9457PVKY,2023-05-11 00:00:00,FALSE
932,Sri Agencies #932,Coke Portfolio,6282779500,sriagencies9324525@example.com,"36, Old Town, Visakhapatnam",37LOSGK6924CKAG,2020-03-10 00:00:00,FALSE
933,Harsha Distributors #933,Local Portfolio,8505107592,harshadistributors9338274@demo.in,"174, Old Town, Visakhapatnam",37LEOSN5500F3VY,2022-02-19 00:00:00,FALSE
934,Anil Foods #934,Mixed,7192071994,anilfoods9342237@mail.com,"51, Auto Nagar, Visakhapatnam",37CTKXX2710YUV1,2024-10-30 00:00:00,FALSE
935,Vijaya Beverages #935,Coke Portfolio,7561431398,vijayabeverages9353019@demo.in,"113, Wholesale Market, Visakhapatnam",37CYIVM3405PQGB,2024-12-17 00:00:00,FALSE
936,Surya Distributors #936,Pepsi Portfolio,8772014415,suryadistributors9361633@mail.com,"119, Auto Nagar, Visakhapatnam",37XSGLB0386OAFS,2025-03-01 00:00:00,FALSE
937,Anusha Foods #937,Mixed,6626344306,anushafoods9378999@example.com,"296, Auto Nagar, Visakhapatnam",37OEHSZ8465RKW8,2025-06-25 00:00:00,FALSE
938,Prasad Beverages #938,Coke Portfolio,8804748183,prasadbeverages9389215@mail.com,"96, Auto Nagar, Visakhapatnam",37KMJYB6264DP8H,2021-02-05 00:00:00,FALSE
939,Rohit Distributors #939,Local Portfolio,6901908827,rohitdistributors9399819@demo.in,"187, Wholesale Market, Visakhapatnam",37JMZPH5750XQ5B,2019-09-04 00:00:00,FALSE
940,Anil Beverages #940,Coke Portfolio,7461665221,anilbeverages9406648@example.com,"35, Old Town, Visakhapatnam",37HZTLE6682MYUN,2021-07-14 00:00:00,FALSE
941,Rohit Enterprises #941,Coke Portfolio,9557716523,rohitenterprises9418073@demo.in,"272, Wholesale Market, Visakhapatnam",37AVYEC3946QY60,2022-10-01 00:00:00,FALSE
942,Sai Distributors #942,Coke Portfolio,8890561324,saidistributors9422204@example.com,"5, Wholesale Market, Visakhapatnam",37IEZBD3364UYMN,2019-07-13 00:00:00,FALSE
943,Venkateswara Enterprises #943,Pepsi Portfolio,7413234393,venkateswaraenterprises9437011@example.com,"181, Wholesale Market, Visakhapatnam",37XBBVL8526MYF5,2022-03-21 00:00:00,FALSE
944,Harsha Distributors #944,Local Portfolio,7407521710,harshadistributors9441863@mail.com,"263, Wholesale Market, Visakhapatnam",37QKWEN9849DP1N,2023-11-09 00:00:00,FALSE
945,Om Agencies #945,Coke Portfolio,8726211096,omagencies9456060@example.com,"224, Industrial Estate, Visakhapatnam",37FMXRI8046S5OE,2022-03-24 00:00:00,FALSE
946,Anil Beverages #946,Mixed,7344245872,anilbeverages9465168@demo.in,"13, Industrial Estate, Visakhapatnam",37TRICD3161W8S5,2019-07-05 00:00:00,FALSE
947,Venkateswara Beverages #947,Mixed,6301777619,venkateswarabeverages947373@example.com,"246, Industrial Estate, Visakhapatnam",37VFVQC7234UDCH,2021-08-08 00:00:00,FALSE
948,Vinayaka Agencies #948,Coke Portfolio,8140379884,vinayakaagencies9485925@example.com,"230, Wholesale Market, Visakhapatnam",37DIPBE4740MVVC,2024-09-24 00:00:00,FALSE
949,Harsha Wholesale #949,Coke Portfolio,8164857523,harshawholesale9498238@example.com,"163, Auto Nagar, Visakhapatnam",37DNPLN9841NTF6,2020-06-21 00:00:00,FALSE
950,Kiran Traders #950,Local Portfolio,8452213262,kirantraders9505680@example.com,"288, Wholesale Market, Visakhapatnam",37KOWUB3811LDXA,2023-09-07 00:00:00,FALSE
951,Kiran Foods #951,Coke Portfolio,7072647632,kiranfoods9511987@example.com,"36, Industrial Estate, Visakhapatnam",37LDNSK2124KCT3,2025-05-06 00:00:00,FALSE
952,Krishna Agencies #952,Pepsi Portfolio,9627547434,krishnaagencies9523631@example.com,"252, Wholesale Market, Visakhapatnam",37XWNBP2891Q3CC,2019-06-06 00:00:00,FALSE
953,Gandhi Beverages #953,Mixed,9265379335,gandhibeverages9533736@mail.com,"178, Auto Nagar, Visakhapatnam",37ELKWY2880KZG7,2019-12-20 00:00:00,FALSE
954,Balaji Distributors #954,Coke Portfolio,8850192363,balajidistributors954106@demo.in,"171, Industrial Estate, Visakhapatnam",37VFMRX1968LIWI,2022-01-24 00:00:00,FALSE
955,Krishna Distributors #955,Coke Portfolio,6876006908,krishnadistributors9559220@example.com,"198, Wholesale Market, Visakhapatnam",37QAEEG6956E9JC,2024-07-07 00:00:00,FALSE
956,Lakshmi Agencies #956,Mixed,8769176887,lakshmiagencies9566834@example.com,"67, Industrial Estate, Visakhapatnam",37LFOFM4552IN7D,2022-07-04 00:00:00,FALSE
957,Sai Foods #957,Mixed,9679641180,saifoods957349@mail.com,"263, Old Town, Visakhapatnam",37CRGUM2972PLCO,2022-10-18 00:00:00,FALSE
958,Anil Enterprises #958,Local Portfolio,9740143455,anilenterprises958644@demo.in,"209, Industrial Estate, Visakhapatnam",37JIBFM0501NV9M,2024-05-03 00:00:00,FALSE
959,Lakshmi Beverages #959,Pepsi Portfolio,8268836457,lakshmibeverages9594364@example.com,"12, Auto Nagar, Visakhapatnam",37YFXZO4775R2NR,2022-03-10 00:00:00,FALSE
960,Shiva Enterprises #960,Coke Portfolio,7534283261,shivaenterprises9608645@demo.in,"258, Auto Nagar, Visakhapatnam",37DDYDQ1916CKQX,2022-10-28 00:00:00,FALSE
961,Anusha Agencies #961,Coke Portfolio,6786340945,anushaagencies9615750@example.com,"288, Wholesale Market, Visakhapatnam",37SWEBE2639XN5O,2019-10-23 00:00:00,FALSE
962,Teja Enterprises #962,Pepsi Portfolio,8710120052,tejaenterprises962136@mail.com,"171, Industrial Estate, Visakhapatnam",37HYCHW8644M3RO,2024-11-07 00:00:00,FALSE
963,Anusha Foods #963,Coke Portfolio,9412101147,anushafoods9632570@mail.com,"153, Industrial Estate, Visakhapatnam",37GTKIR9367E54W,2020-03-30 00:00:00,FALSE
964,Harsha Beverages #964,Mixed,7760715654,harshabeverages964973@example.com,"221, Industrial Estate, Visakhapatnam",37ZVCHP8708I50X,2024-07-01 00:00:00,FALSE
965,Kiran Foods #965,Pepsi Portfolio,8937432953,kiranfoods9656435@demo.in,"242, Industrial Estate, Visakhapatnam",37OAFVM2138CV5D,2022-07-11 00:00:00,FALSE
966,Surya Traders #966,Local Portfolio,8252125083,suryatraders9663736@example.com,"263, Auto Nagar, Visakhapatnam",37SHSIX9083BNG4,2023-10-29 00:00:00,FALSE
967,Vijaya Foods #967,Pepsi Portfolio,9092080007,vijayafoods9676352@example.com,"245, Industrial Estate, Visakhapatnam",37EAZPM2308NJ2U,2022-08-28 00:00:00,FALSE
968,Krishna Beverages #968,Coke Portfolio,6428974688,krishnabeverages9681774@example.com,"92, Industrial Estate, Visakhapatnam",37AXBFE5427I3BO,2023-12-10 00:00:00,FALSE
969,Sree Foods #969,Pepsi Portfolio,7335737286,sreefoods9698729@demo.in,"23, Auto Nagar, Visakhapatnam",37AJAJQ6714JK77,2025-09-28 00:00:00,FALSE
970,Sree Traders #970,Mixed,6399076361,sreetraders9707556@demo.in,"101, Industrial Estate, Visakhapatnam",37EKFPA7032XC80,2023-12-17 00:00:00,FALSE
971,Anil Enterprises #971,Local Portfolio,7696494298,anilenterprises9715772@example.com,"118, Wholesale Market, Visakhapatnam",37YQJCL2372GO52,2022-06-16 00:00:00,FALSE
972,Suma Agencies #972,Mixed,6439621788,sumaagencies9723740@demo.in,"9, Auto Nagar, Visakhapatnam",37VBILG0927OVPI,2020-12-19 00:00:00,FALSE
973,Balaji Traders #973,Coke Portfolio,8379541820,balajitraders9735447@demo.in,"6, Industrial Estate, Visakhapatnam",37ZVHHC1451KACJ,2025-07-06 00:00:00,FALSE
974,Teja Wholesale #974,Pepsi Portfolio,8912043131,tejawholesale9742066@mail.com,"266, Industrial Estate, Visakhapatnam",37OCZJX1923C1VA,2022-05-22 00:00:00,FALSE
975,Sri Wholesale #975,Mixed,9886980115,sriwholesale9758031@demo.in,"85, Old Town, Visakhapatnam",37VPMJP8567UXQ1,2021-08-05 00:00:00,FALSE
976,Lakshmi Enterprises #976,Pepsi Portfolio,6892930693,lakshmienterprises9761277@demo.in,"296, Wholesale Market, Visakhapatnam",37BGZUF8449DMUC,2025-10-15 00:00:00,FALSE
977,Vinayaka Distributors #977,Coke Portfolio,9921030275,vinayakadistributors9774312@example.com,"74, Old Town, Visakhapatnam",37CWFRS2491JMAP,2024-07-11 00:00:00,FALSE
978,Om Distributors #978,Mixed,8714758474,omdistributors978237@example.com,"27, Wholesale Market, Visakhapatnam",37OXCOG1675LD4G,2024-07-13 00:00:00,FALSE
979,Teja Enterprises #979,Local Portfolio,8817213921,tejaenterprises9792950@mail.com,"169, Wholesale Market, Visakhapatnam",37GTLBH5750QYD0,2024-07-26 00:00:00,FALSE
980,Vishnu Enterprises #980,Mixed,8601354236,vishnuenterprises980167@example.com,"249, Industrial Estate, Visakhapatnam",37SKWXL9183DMJ4,2023-11-13 00:00:00,FALSE
981,Ravi Distributors #981,Pepsi Portfolio,9828841389,ravidistributors9819145@example.com,"263, Old Town, Visakhapatnam",37EGRYA9131HRF4,2023-05-07 00:00:00,FALSE
982,Sree Distributors #982,Mixed,6074481166,sreedistributors9826499@example.com,"147, Auto Nagar, Visakhapatnam",37LOFIW1625XMGD,2023-04-22 00:00:00,FALSE
983,Annapurna Beverages #983,Coke Portfolio,8573611141,annapurnabeverages9835704@demo.in,"74, Wholesale Market, Visakhapatnam",37ZBBUE9624KQ6S,2021-05-07 00:00:00,FALSE
984,Harsha Beverages #984,Local Portfolio,8981942720,harshabeverages9847372@example.com,"277, Industrial Estate, Visakhapatnam",37OCTVT0307CXOG,2024-08-06 00:00:00,FALSE
985,Vinayaka Beverages #985,Mixed,9972876924,vinayakabeverages9855127@example.com,"33, Industrial Estate, Visakhapatnam",37JGIXV6606JNG8,2024-08-10 00:00:00,FALSE
986,Sri Beverages #986,Local Portfolio,8171572709,sribeverages9863885@example.com,"81, Old Town, Visakhapatnam",37AROYF5460PGSL,2021-05-05 00:00:00,FALSE
987,Vinayaka Distributors #987,Pepsi Portfolio,6380399374,vinayakadistributors9877738@mail.com,"150, Wholesale Market, Visakhapatnam",37ZRMRW3399KIHM,2023-02-06 00:00:00,FALSE
988,Suma Foods #988,Local Portfolio,6902653499,sumafoods9888709@demo.in,"149, Old Town, Visakhapatnam",37GNSEY5340RW7D,2025-03-30 00:00:00,FALSE
989,Vishnu Enterprises #989,Pepsi Portfolio,7232173384,vishnuenterprises989103@demo.in,"251, Industrial Estate, Visakhapatnam",37TCPWY9944M9IQ,2020-07-26 00:00:00,FALSE
990,Surya Beverages #990,Mixed,6296775562,suryabeverages990122@demo.in,"258, Wholesale Market, Visakhapatnam",37KDXTE5004JPAG,2022-09-28 00:00:00,FALSE
991,Sri Foods #991,Local Portfolio,8254145991,srifoods9915112@mail.com,"47, Auto Nagar, Visakhapatnam",37ZHYHW9410H3WV,2021-08-09 00:00:00,FALSE
992,Naveen Beverages #992,Local Portfolio,8660136687,naveenbeverages992748@mail.com,"263, Industrial Estate, Visakhapatnam",37MDPIJ4850K4A9,2021-07-26 00:00:00,FALSE
993,Anusha Distributors #993,Pepsi Portfolio,9810382780,anushadistributors99344@mail.com,"95, Wholesale Market, Visakhapatnam",37QKZEO2792VWI7,2020-01-29 00:00:00,FALSE
994,Sai Enterprises #994,Pepsi Portfolio,8741688196,saienterprises9942029@example.com,"46, Industrial Estate, Visakhapatnam",37DQPMH3261D29Z,2022-06-13 00:00:00,FALSE
995,Balaji Distributors #995,Coke Portfolio,9891258109,balajidistributors9954466@demo.in,"11, Auto Nagar, Visakhapatnam",37JVFRP4769GNR9,2021-08-28 00:00:00,FALSE
996,Vinayaka Distributors #996,Pepsi Portfolio,6879082134,vinayakadistributors9963169@demo.in,"20, Auto Nagar, Visakhapatnam",37NMCSS7895TAXD,2020-04-18 00:00:00,FALSE
997,Naveen Beverages #997,Local Portfolio,6814825418,naveenbeverages9976902@example.com,"123, Wholesale Market, Visakhapatnam",37FYLSC5965HOYD,2019-09-30 00:00:00,FALSE
998,Sri Foods #998,Local Portfolio,7863444358,srifoods9984582@example.com,"100, Auto Nagar, Visakhapatnam",37JOJWG5892SRHJ,2020-06-19 00:00:00,FALSE
999,Naveen Beverages #999,Local Portfolio,9519538997,naveenbeverages9997527@demo.in,"285, Old Town, Visakhapatnam",37EHHMW4537MQWL,2019-06-15 00:00:00,FALSE
1000,Harsha Agencies #1000,Pepsi Portfolio,7168331615,harshaagencies10007681@mail.com,"134, Old Town, Visakhapatnam",37BMLIP2499ZEID,2019-08-18 00:00:00,FALSE
